"Country Name","Country Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Croatia","HRV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0969822557928155,0.268815992537865,0.514028699935746,0.89008196404498,1.74980700206325,3.33266475201236,4.39185670334145,6.76428775010446,11.666921788327,17.864052,22.8349896959459,30.9832676323496,33.1398955515534,37.9268878783784,41.3465357980162,50.4218272891295,56.0385970353198,60.1197070167497,
"Cuba","CUB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0000916580118588969,0.0319490013609362,0.068220213758489,0.226699198908507,0.314690541189058,0.541182548811058,1.07975172188907,3.77058503769014,5.2412690536929,8.40798475900703,9.73806220781347,11.1596013147617,11.69,12.94,14.33,15.8999703410908,
"Curacao","CUW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cyprus","CYP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0500604300906094,0.0563674821632149,0.111034620594701,0.410120684846861,0.673343541221418,4.37827209501647,8.8905391589027,11.3423986595347,15.2553943710137,18.8187590408455,28.32,30.09,33.83,32.81,35.83,40.77,42.31,49.81,53.0247448294886,
"Czech Republic","CZE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.580760599476914,1.25787424473885,1.45246165169138,1.93939532958047,2.91339338703628,3.88997726641176,6.8171715379587,9.75250496452887,14.6816802374108,23.940897041829,34.2729998309064,35.4501311959574,35.2176592123275,47.881748575878,51.8263074357277,62.6862273270931,64.1385247823581,68.6381334713247,
"Denmark","DNK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0972790652427368,0.194084375287947,0.386964079480806,0.578635602032511,1.34582888743876,3.82564984137035,5.70645185660979,11.366027029389,22.6492152464976,30.5845044464667,39.1715871937984,42.9356562983023,64.1851755072749,76.1738877195638,80.8664632197883,82.7401832073915,86.7356098057997,85.1497579758298,85.0771224006898,86.8679713385339,88.7702538741662,
"Djibouti","DJI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0160308304932045,0.0311662407280434,0.0829414975916805,0.0946960039743184,0.10576190879093,0.194500528399956,0.343526262964202,0.48697170451894,0.625940229399888,0.781317175068661,0.953611449300569,1.27004115919322,1.62,2.26,4,6.49792350956131,
"Dominica","DMA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.548762736535662,1.16551814566063,,2.92534519073251,2.93216437713498,8.81484419762881,13.2452280386761,18.4248927671241,23.6204198529629,30.3196130921568,38.5436432637571,39.39817430347,40.2744630071599,41.16,42.02,47.2804360294118,
"Dominican Republic","DOM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0172336008439541,0.0749870526387339,0.142687565480216,0.233914189047576,1.10474387376368,3.70469235587688,4.42939069666645,6.8237257325842,7.89839293716387,8.8655534607044,11.4831977789344,14.8449283654589,17.66,20.82,27.72,39.5312742621134,
"Ecuador","ECU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00511803538907445,0.0164007512637462,0.034833586115011,0.043833641162384,0.086161275641811,0.110217959406047,0.125272771019497,0.823371634386107,1.46218853556457,2.67044367376705,4.26079691519764,4.46022834472698,4.83444263759526,5.99425516097331,7.2,10.8,18.8,24.6,28.9994767369513,
"Egypt, Arab Rep.","EGY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.000975791364357015,0.00638326960356752,0.031319638236881,0.0614668989377844,0.0904802447092506,0.147987376854339,0.290445278316066,0.641265037504813,0.838945611477604,2.71999971465421,4.03788510706701,5.1506662320737,11.6983982081957,12.5527999697616,16.05,18.01,24.28,26.7400253815905,
"El Salvador","SLV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0863895807254479,0.256960679362922,0.425253672320613,0.845428741432214,1.17739726914477,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.8999820280962,
"Equatorial Guinea","GNQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0414622921184329,0.0944237738972509,0.0974159446521569,0.132354665123789,0.16526042288306,0.321197997152044,0.520524272046806,0.843930284607049,1.14978967061811,1.27919359635686,1.55712305943539,1.82,2.13,6.00343714285714,
"Eritrea","ERI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0.00901771801235067,0.0087742362685396,0.0254950284694485,0.136711941104496,0.157815289303043,0.227090137626716,0.725623231746887,1.1610256686521,1.78846005094428,2.15938321105466,2.5098464413201,4.06,,5.39966699657404,
"Estonia","EST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0652528160824538,0.301362566453187,1.16332092894888,2.78685294318828,3.5354031226637,5.72117080045706,10.8291981388493,14.5463082732054,28.6027030436889,31.4979522683762,41.4588802364711,45.2663615939336,53.1668409311564,61.4390438801959,63.5332097648984,66.249250092422,70.6573883305052,72.5734590243316,74.1630402985075,
"Ethiopia","ETH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0000175491225386083,0.0017034482886673,0.00496672048936104,0.00966351744980805,0.0125415989159042,0.0152637672082567,0.0371623810686744,0.0724022618698295,0.105811658802603,0.155334520794722,0.219659818999505,0.310592656856176,0.37,0.45,0.54,0.749995849909584,
"Faeroe Islands","FRO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,2.31878681074062,4.60129756591359,11.3378684807256,22.297538351766,32.916392363397,43.2469835228993,53.2992218313613,58.9126409695338,66.5335994677312,67.9026317413939,69.359445124439,75.98,75.57,75.18,75.2,
"Fiji","FJI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.00667844744796488,0.00790739908511393,0.00911534294524544,0.0644371415684,0.223454841691821,0.633167865464492,0.942462062760433,1.4968547339902,1.8579785936093,6.15264970011985,6.72543473821551,7.4129434854202,8.45363663371359,9.6000384001536,10.8978310454645,12.2,13.45,14.8307358837209,
"Finland","FIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401088473900471,1.39616278568919,1.88417556257928,2.56589970507484,4.91320045287917,13.9003365447679,16.7820530186297,19.4564945694357,25.4403061282707,32.2733412113397,37.228032039843,43.0818664787519,62.3904695479251,69.1878797755003,72.3608538758863,74.4550980691165,79.6549780147915,80.8061338433496,83.7162173930473,82.5313309761558,86.89884450783,
"France","FRA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0514399695197691,0.136521246874145,0.271818065645377,0.57515722360949,0.87606566849263,1.59415577014145,2.51416552991521,4.13861481424389,6.14491279128491,8.88336331955764,13.9042330741329,25.5469207512203,29.2647059108467,35.0372078130853,37.9380054870938,41.505844530108,45.3485195480265,63.9346363875522,68.3789413692459,69.2533988480668,77.4986193497188,
"French Polynesia","PYF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0909719442523926,0.21438525029478,1.31616469607564,3.44890023193854,6.3570635452072,6.25158894552365,8.20021648571522,14.1242937853107,17.8845374263753,21.5421854743002,25.1079642462589,28.59,33.87,44.6,48.9573284132841,
"Gabon","GAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0.047999008602295,0.170124880168288,0.249009564457371,1.21614061828589,1.34762022159633,1.93953010616212,2.65958659385985,2.97906980035019,4.89326474972412,5.48920080280135,5.76700457562583,6.21,6.7,7.23222424584718,
"Gambia, The","GMB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0092175413498905,0.0355073602319341,0.0513113469912736,0.206094460510653,0.715827014834322,0.921794919066406,1.33679116648397,1.79677988296495,2.436781193062,3.30800347812937,3.79900113882231,5.23769115841218,6.20503741852418,6.88,7.63,9.19677547715443,
"Georgia","GEO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0126751913759632,0.0433309574552995,0.0662140589182833,0.111456400872887,0.44931816421042,0.520673566189036,1.05997222079966,1.68592303218765,2.70125996413691,4.06738606230239,6.2408897276957,7.60359177315747,8.31186686719533,10.0335607318019,19.9008692527433,26.2972514824798,
"Germany","DEU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125361389877606,0.249141881466432,0.433440950917541,0.462319738584652,0.923184999792165,1.84339397203351,3.06545230507895,6.73491384667885,9.91436404873373,20.9072513651469,30.2668908884064,31.6641344301682,48.7865793807973,55.8660912165646,64.7363407210894,68.7694182783287,72.2998823787638,75.3883358624348,78.3468948770089,79.4852315332217,82.526897905279,
"Ghana","GHA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.000347917574151673,0.00564876296892429,0.0275375417930387,0.0322404432072234,0.104895466160959,0.153615297625799,0.200008060324831,0.830284033818738,1.19305791098328,1.71679770389504,1.83119746104616,2.72317597313987,3.85,4.27,5.44,9.54993070063956,
"Gibraltar","GIB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2.66290726817043,4.18379432871177,5.93697829716194,19.1316381248919,21.171109436031,23.670239745714,28.3257797920554,32.8860826098395,39.0701308849385,45.29864751181,51.61,58,65.07,65,
"Greece","GRC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0487452295382656,0.0482048115099017,0.191039731992239,0.378930407720334,0.752254490580282,1.40128507052473,1.85794014786716,3.23660753921846,6.91206984772727,9.19693169693175,11.0173513968463,14.784543712821,17.9413825391794,21.5856793290652,24.1710718648699,32.454924267567,36.0818080361391,38.3859944038913,42.5647333099348,44.5700744432662,
"Greenland","GRL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0648648648648649,0.0537634408602151,1.78890876565295,7.91785714285714,14.5935828877005,21.5725775866899,31.7455516014235,35.4924578527063,44.168831187473,54.61015530239,56.2261720021303,57.9618460244929,59.8907501100693,61.8917535142782,63.9229857264593,63.9243349963603,63.8491527222556,
"Grenada","GRD",0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29803298231671,0.990883868410622,1.48485448426054,2.47316614730178,4.06390799146313,5.12810398216998,14.7588405454867,18.6451821830564,19.5706205843787,20.4878048780488,21.3959911692909,22.29,23.18,24.05,33.6166828846154,
"Guam","GUM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.348453910001324,0.659530908641229,1.35610688834494,2.34457164676014,4.50128418990124,8.49717632294499,16.1131270423389,25.3802275337398,31.1922942556271,33.7166817880876,36.1617878387907,38.559877557558,43.8514430048178,46.1504736192355,48.4187021509296,50.6420283820435,,
"Guatemala","GTM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.00299800542698942,0.0195348708188295,0.0954760214836325,0.466590444451661,0.592652945261754,0.712332904508925,1.7382017815873,3.39174627024502,4.54885490848324,5.1,5.7,6.5,7.3,8.3,9.3,10.4999481895893,
"Guinea","GIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.000138318459718829,0.000668589440753014,0.00194894188047425,0.00380310850877073,0.00620336850353784,0.0608089191603796,0.0954249236063846,0.175541868491054,0.402022748744397,0.450960370842751,0.508819332302937,0.542254180996637,0.637492122987955,0.780025279059244,0.92,0.94,0.99995892606692,
"Guinea-Bissau","GNB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0163890632503118,0.02406042052803,0.117702448210923,0.230103170591588,0.299569144677667,1.02299323436117,1.35419747762901,1.80814220342991,1.90136531610877,2.0571967045036,2.20630223745003,2.35488871087933,2.30328059172582,2.45036224422442,
"Guyana","GUY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.0658541146967945,0.131828032967554,0.26408811035714,3.96635473490207,6.61149156572021,13.2069864958563,,,,,,,18.2,23.9,29.8799214569536,
"Haiti","HTI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.00748425313141151,,0.0239994768114055,0.0706584781341451,0.231270714628821,0.34083232617381,0.893432988337908,1.64735834557778,5.401261907622,6.37620163504938,6.79600048052951,7.2,7.6,8.1,8.37020688381867,
"Honduras","HND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0367752523847096,0.0437112456096425,0.170996468238945,0.301247213672473,0.573575476141391,1.20385599891878,1.41528193123711,2.5974025974026,4.8,5.6,6.5,7.8,9.4,9.6,9.8,11.0907646263158,
"Hong Kong SAR, China","HKG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.123164857864273,0.866167528394638,1.35102204958389,2.79002186030976,3.21247453399501,4.62544708481456,10.3968770510863,14.5907932099822,21.5074890623525,28.3217587548552,39.3312700818226,43.6743481686306,52.9091427975916,56.6015181762862,56.8720978541654,60.5862144638404,64.3029994657734,66.2093161930149,69.2441901280752,71.8491239388795,
"Hungary","HUN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00337853158808206,0.0482757987576966,0.193241867284551,0.483537588537279,0.677645965034474,0.969498501131172,1.94261145220262,3.8940408675394,5.8577789523117,6.99938432530411,14.5244000586106,16.6710912469504,21.640593403341,27.7489116927766,38.9695016260924,47.0268428664621,53.2299918653749,55.9090560965784,61.6841740527705,65.163250915,
"Iceland","ISL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.504270782324844,1.53222652845899,2.6542800265428,6.7664086474819,11.2162950334246,14.8727163358915,27.6519748393978,36.4707711664444,41.4467150107476,44.4713245380702,49.223827027763,78.9163682905368,83.1982942860794,84.1470843690298,87.0026387269406,88.6932244175099,88.9003376491658,89.0654035423768,92.1368638520058,95.6381132075472,
"India","IND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00011130772730678,0.00021817567673486,0.0010695623867526,0.0262288788137051,0.0463339767355147,0.0707678487089183,0.13902732879964,0.27322427673499,0.527532449930946,0.660146377009928,1.53787558175083,1.68648997063625,1.97613649190559,2.38807499995774,2.80549986534254,3.95,4.38,5.12,7.49999587829644,
"Indonesia","IDN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.00105974438244869,0.0261094771945335,0.0566239887373857,0.194910263619177,0.255306646259756,0.444415935985143,0.925563864466858,2.01861385948459,2.13413573295808,2.38701977959476,2.60028587633414,3.60202476259646,4.76481313366657,5.78627472934199,7.91747938492903,8.69698610251625,9.90003867219744,
"Iran, Islamic Rep.","IRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.000408331951401899,0.00417975237282131,0.015826080240759,0.0467560941386576,0.0998152205281395,0.378569094530717,0.934190019959829,1.48422133163363,4.62617511492205,6.93372195304053,7.49,8.1,8.76,9.47,10.24,11.07,13.0001107160721,
"Iraq","IRQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.0984532334202956,0.493260402628625,0.592695280725378,0.890325618343836,0.892206849164163,0.942567056055559,0.919458817382374,0.988165130571785,1.04751661617499,2.47194834691393,
"Ireland","IRL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0568505384909464,0.169251101694683,0.280330582578959,0.557801641859854,1.10903652401963,2.19987440430951,4.08345821448483,8.08290664779185,10.9226237287337,17.8439278415063,23.1362806067577,25.8752060620349,34.4300607603463,37.1300803830319,41.591275112899,54.3836239775173,59.6373162439341,64.264942708278,66.673384802942,69.7703944134078,
"Isle of Man","IMN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Israel","ISR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106969259348815,0.201324431130374,0.291458418815345,0.377998024713368,0.551889952721202,0.894695902788066,2.09018674854024,4.24470637365147,9.9516736810936,12.9258037365588,19.9642019034579,16.5481879824306,16.876620572258,18.6046180568816,21.6409437023748,24.0106011666583,26.7009718240987,46.3858372022177,57.6309547887478,61.2257001282462,65.3877859391396,
"Italy","ITA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175795436868652,0.0351235108700792,0.070174388229694,0.122689814460128,0.192716665998389,0.525554304513171,1.02469473335783,2.27665491308966,4.55409600236356,14.3676383185922,23.1288220511984,27.3281833108598,28.2075122632402,29.1709083886931,33.2905508140825,35.038318005568,38.0806226017428,40.8724067342224,44.5741339266618,48.8753930720965,53.740216600367,
"Jamaica","JAM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.036507824880868,0.108671946839227,0.585198538773031,0.789863231276246,1.96074826996573,2.34078518031697,3.10646392112373,3.86232688706695,6.11974556835631,7.86110302014701,10.1015768924605,12.9509351041352,16.6046628365439,21.3621295313551,23.8905385531408,24.6170827274076,26.4772232420429,
"Japan","JPN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0200824591735389,0.0400405874440335,0.0958597630474722,0.398433645601583,0.794159301383774,1.58225972046751,4.34008701537112,9.09044828474645,13.2989712048301,21.2023948315741,29.7189656739355,38.1516232410953,46.0835883400544,47.8535743428021,61.6801429995892,66.1982622348997,67.9910784511195,73.5700511251597,74.7154581483875,77.3846896326139,77.6385351546869,
"Jordan","JOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0242696433298184,0.0468611401651137,0.619179120135364,1.32992394816628,2.5652982373015,2.63945852930236,4.69859616933803,5.97813665994316,8.35581907566203,11.4832409483156,12.7667599545605,13.7622151423046,20.0192264217591,23.2462236046311,26.4861186813187,38.8812015875641,
"Kazakhstan","KAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.000521885598768879,0.0113811261075134,0.0320995916956014,0.065232804593969,0.132755784865404,0.469064975403589,0.671876724806109,1.00878748863535,1.6795861336031,2.00713060429287,2.65754594597844,2.96655195735683,3.26927602494059,4.01789734072014,10.9869086376744,17.914579648741,33.3821281627152,
"Kenya","KEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.000727482162773916,0.00883911485103882,0.0344060509233638,0.0502613876974799,0.114256028237822,0.318059713612037,0.619782266151425,1.20777388492125,2.94190286101524,3.0235280420962,3.10189770248496,7.5337897198037,7.95,8.67,10.04,25.8997967022931,
"Kiribati","KIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.616545618210291,1.21157783781819,1.78522547397736,2.33745894837722,2.5,3,3.5,4,4.5,6,7,8,8.95914,
"Korea, Dem. Rep.","PRK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Korea, Rep.","KOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023325530406128,0.0462358825709211,0.0985537206257313,0.249953608859597,0.310748734884962,0.811854684180187,1.60370908138349,3.54389708309665,6.6658068197962,23.113658924594,43.729722447243,55.2297940410077,57.9017995842258,63.810920067281,70.8714131705489,71.8298072416802,76.4355953226908,77.2442951956414,79.5451278828152,80.2891689088559,82.5159279959079,
"Kosovo","KSV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kuwait","KWT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.202898433102358,0.855662316859742,2.17453585891176,3.05239745470751,4.75622220879911,6.73139576837536,8.55179243431475,10.2489679289296,22.4029383804612,22.9271120360078,25.9261083689107,28.7911979549612,31.5665976293485,34.2570166934442,36.8503533948891,38.2602335526316,
"Kyrgyz Republic","KGZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.0736475786470745,0.207188245933921,1.05342393519897,3.02901985345224,3.00653166407925,3.88175398997337,5.00439144167957,10.2885057407832,11.9895211967616,13.6859688691064,15.3617298964033,,19.5823164464024,
"Lao PDR","LAO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.00965781399243407,0.037780708301385,0.111044032290124,0.181664460654566,0.267899241309349,0.333912466428616,0.361434490258043,0.850357490288917,1.16989342772256,1.64,3.55,6,6.99988034188034,
"Latvia","LVA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.814501447910032,2.05863972805595,3.32874895211202,4.4093783846399,6.35098246868403,7.25702417985695,22.0499146506664,27.0830658457982,38.6869248393411,46.1002976728659,53.7502951990168,59.3153968674487,66.5495549610916,68.6988620891826,71.5147235372934,
"Lebanon","LBN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0716179907830511,0.14016693882414,1.24107973937325,2.72235219941557,5.37680949802644,7.95274373635276,6.78321977527715,7,8,9,10.14,15,18.74,22.53,23.68,31.0043782824698,
"Lesotho","LSO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.00284593961257655,0.00558443328054182,0.0109565326956631,0.0538044595288236,0.211806070361977,0.261150063093855,1.08394313737534,1.53249659019509,2.17552433931097,2.58024548419449,2.97970818724486,3.44543125970873,3.58,3.72,3.8605653984339,
"Liberia","LBR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.00448944262671901,0.00409938718261007,0.0113287318542038,0.0177027057169472,0.033812227177592,0.0327133071190699,0.0318689345450327,0.0310111848040233,,,0.551376580555429,0.53,0.51,7.0002138207311,
"Libya","LBY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0.133617289160985,0.187042622337565,0.366533175284228,2.24441822165946,2.81451798740855,3.53283816154549,3.91778797710285,4.30105178913002,4.72199937850513,9,10.8,14.0002467348544,
"Liechtenstein","LIE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,36.5152298938015,45.1168526483593,59.4707106749926,58.8096918372148,64.0074481394199,63.3713561470216,64.2141613630526,65.080218443168,70,75,80,
"Lithuania","LTU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.277608543951944,0.978967042289725,1.97233321856431,2.92263501617901,6.42797107662605,7.17591300629996,17.6559975382451,25.857230448106,31.1979027189208,36.235318401642,43.9493184018536,49.9506299883458,55.2476912732292,59.7893659086989,62.8119000060846,
"Luxembourg","LUX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.152653068278311,0.301169919724464,0.495104817907264,1.58664748723306,5.54028798087481,7.14108635481814,11.7598242780204,17.3950264819685,22.8448896317728,35.9983005771452,39.5459603967053,53.9110488674357,64.8435399644179,68.8019769626665,71.4282649475179,78.2164508232412,81.9154847641461,87.2843919338346,90.0795266272189,
"Macao SAR, China","MAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.0369933757195212,0.280014085704224,0.727273598076568,2.36412767235082,7.00332424457476,9.21200508502681,13.6085897418451,22.5212167700561,25.1718801643395,25.7421239826498,31.4840973824121,34.8629271733959,46.4,47.327,49.24,54,56.7640823529412,
"Macedonia, FYR","MKD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.0407438399133786,0.0759957341061255,0.503985009469878,1.00286166576326,1.49733026014616,2.48556631640066,3.46818460849398,17.33,19.07,24.44,26.45,28.62,36.3,46.04,51.77,51.9141843203883,
"Madagascar","MDG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.00369519572084511,0.0143336470251985,0.0625610230645809,0.168608781293706,0.196394691006341,0.222511586178292,0.339720154596142,0.423252419277809,0.525353654946669,0.567721802237403,0.607552238860378,0.65,1.65,1.63,1.69998514531235,
"Malawi","MWI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.00466851795189877,0.0180573651794229,0.0872787549022295,0.126780944756387,0.164020725330811,0.21509472652259,0.278815116302304,0.347505334967577,0.384489334082782,0.425137489606563,0.965864736553132,0.7,1.07,2.25997588483994,
"Malaysia","MYS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.00104782235010312,0.0255384775216195,0.0996074172862497,0.145673836668164,0.852044466496617,2.30739323403082,6.75177048301491,12.3055021987515,21.3847311644538,26.6959725007084,32.3382043389359,34.9711523397291,42.2522656295248,48.629170245984,51.6379889864403,55.7,55.8,55.9,56.3000336995176,
"Maldives","MDV",0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226930089745917,0.309444238148286,0.56962746363878,1.11990861545698,2.2038729393788,3.61729064930367,5.3477651689359,5.97659284988557,6.58825487530861,6.86960506696215,11.0363527828647,16.3,23.2,24.8,28.2897009493671,
"Mali","MLI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.00205522808921334,0.0100859189174824,0.01979388822134,0.0609098733769416,0.142545755049184,0.185897413256084,0.2270455784917,0.310364443230575,0.432819639900985,0.507063135952247,0.7296272808331,0.81,1.57,1.92,2.69996644762524,
"Malta","MLT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.234800725600837,1.09833576412358,4.09052699821827,6.77480410417495,8.0866480300311,13.6658514747533,18.1834331301066,29.3783010286159,32.1325616309818,35.1303255181076,41.797373197602,40.8749444892817,47.3079457279061,50.3226500303435,59.0347355377291,63.0779927884615,
"Marshall Islands","MHL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0370594316253487,,,0.966071566581652,1.53427179624871,1.7066140776699,2.33544457522934,2.5697503671072,3.59977681383754,3.8787023977433,3.79559021427832,3.71082548999764,3.62677217276624,3.54604213342789,,
"Mauritania","MRT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.00417252732901087,0.0405947949353934,0.118464463622525,0.192031462434805,0.261448551967195,0.363229414608579,0.424004895843197,0.481470438230954,0.669966474877597,0.97966125273203,1.43361319586788,1.87,2.28,2.99980317919075,
"Mauritius","MUS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.186435278614454,0.481471191695777,2.5940846783088,4.68864266672068,7.33769543917567,8.84236180677674,10.3436040970271,12.2945746241885,13.8254149901092,15.336843833768,16.8864505251864,20.4645998145038,22.0727725343203,22.8026579646628,28.7318834972678,
"Mayotte","MYT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mexico","MEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00588069493112912,0.0173078098676624,0.0283050415762566,0.0433391667851826,0.102564189852775,0.20040628032987,0.627311539559522,1.26578327821238,1.85743622125093,5.08138415338066,7.0380231165045,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.050012866438,
"Micronesia, Fed. Sts.","FSM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.278037794604213,0.5706768449723,1.8587187851414,2.79759406910057,3.73486213690137,4.66052719883673,5.57009970478472,9.23250210039423,11.0178673081514,11.8813690993008,12.7503392500979,13.6211327333981,14.49,15.35,20.0115315315315,
"Moldova","MDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.000974439598282027,0.00408152270183742,0.00545415156686976,0.0328075083066321,0.301412074136086,0.6863606635585,1.44750217934937,1.65527579556186,4.14866406180038,7.98889286758481,11.2899706207473,15.3289637773902,20.3289734876452,20.9910562318698,23.8155411056307,37.3865405094173,40.122234699607,
"Monaco","MCO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
